job_title,skills,experience,salary
Founding (AI/Software) Engineer + Founding Research Scientist,"AI Research, Database Systems, Machine Learning, Software Engineering, Python, SQL, Data Science, Research Methodology, Enterprise Solutions, Academic Collaboration",senior,185000.0
Full-Time,"Machine Learning, Infrastructure, Data Platform, Full Stack Development, Technical Support, IT Management, Cloud Computing, DevOps, Python, AWS",senior,220000.0
Founding GTM Lead,"AI Agents, Browser Automation, GTM Strategy, Product Marketing, Developer Tools, SaaS, B2B Sales, Market Research, Customer Acquisition, Technical Evangelism",senior,215000.0
Full-time,"Voice AI, Personal Agents, Natural Language Processing, Computer Vision, Audio Processing, Machine Learning, Backend Development, Real-Time Systems, Cloud Infrastructure, Human-Computer Interaction",senior,205000.0
Software Developer,"Software Development, Manufacturing Technology, Data Integration, OT (Operational Technology), Resource Creation, Documentation, Cloud Computing, APIs, Data Analysis, Modern Software Practices",mid,110000.0
France,"Software Engineering, Transport Management, Invoicing Systems, Backend Development, Domain-Driven Design, Team Leadership, Cloud Services, APIs, Database Management, Scalability",senior,100000.0
Senior Engineers,"Machine Learning, AI, Healthcare Data, Clinical Software, Large-Scale Data Processing, Natural Language Processing, Backend Development, Cloud Infrastructure, Data Pipelines, Security Compliance",senior,215000.0
Senior Software Engineer,"Web Development, 3D Design, Collaborative Tools, Architectural Software, Front-End Development, Backend Development, Real-Time Systems, Graphics Programming, Cloud Computing, User Experience",senior,190000.0
11 Engineering roles,"Product Engineering, DevOps, Platform Engineering, Healthcare Technology, Preventive Care, Cloud Infrastructure, Microservices, Scalability, Security, Agile Development",mid,165000.0
Senior/Principal Software Engineers,"Python, Apache Iceberg, Serverless, Data Infrastructure, AI/ML, Platform Engineering, Cloud Computing, Distributed Systems, Data Engineering, DevOps",senior,185000.0
Software Engineer,"Software Engineering, Trade Compliance, Data Transformation, Platform Development, Data Insights, Full-Stack Development, Cloud Infrastructure, APIs, Database Management, Problem Solving",mid,140000.0
Backend Software Engineer,"Python, PostgreSQL, Backend Development, Data Analysis, Sustainability, Supply Chain, Deforestation Checks, Global Data, Non-profit, Remote Work",mid,145000.0
Software Engineer,"Computer Vision, Optical Metrology, Software Engineering, Image Processing, Precision Optics, Space Technology, EUV Lithography, C++/Python, Hardware Integration, Testing",mid,115000.0
Senior Software Engineers,"Code Reviews, Developer Tools, Software Engineering, Product Development, Scalability, High-Performance Teams, Git, CI/CD, Collaboration Tools, API Design",senior,200000.0
Mid-level DevOps Engineer,"DevOps, Cloud Infrastructure, CI/CD, Automation, Integrations, Software Engineering, Monitoring, Scalability, AWS/Azure/GCP, Scripting",mid,130000.0
Software Engineer,"Distributed Systems, Embedded Systems, Energy Markets, Cloud Computing, Real-time Systems, Software Engineering, Hardware Integration, On-call, System Design, Deployment",mid,185000.0
Multiple roles,"Influencer Marketing, Shopify, SaaS, Account Management, Sales, Digital Marketing, E-commerce, CRM, Analytics, Remote Collaboration",mid,110000.0
Full-Time,"Real Estate Technology, Full-Stack Development, Web Applications, Mobile Apps, API Development, Database Management, Cloud Services, Payment Processing, Customer Experience, Scalability",mid,110000.0
Senior+ Engineer (Full-Stack),"Full Stack, Python, JavaScript, React, Node.js, AI, Fintech, Sustainable Finance, Cloud, APIs",senior,110000.0
"Senior Engineer, Generative AI","Generative AI, Machine Learning, Python, LLMs, Cloud, APIs, NLP, TensorFlow, PyTorch, Data Engineering",senior,200000.0
Senior Cloud Software Engineer - Distributed Systems / Cloud Databases / Kubernetes,"Distributed Systems, Cloud Databases, Kubernetes, Go, C++, PostgreSQL, OLAP, Data Warehousing, Linux, Networking",senior,230000.0
VISA SPONSORSHIP,"AI Inference, Machine Learning, Python, Cloud, Kubernetes, Distributed Systems, APIs, DevOps, TensorFlow, PyTorch",senior,240000.0
Full Stack Software Engineer,"Full Stack, Python, JavaScript, React, Node.js, Cloud, APIs, Energy Systems, GIS, PostgreSQL",mid,200000.0
"Multiple Roles: Eng, GTM, Support + more ]","PostgreSQL, Time-Series Data, Distributed Systems, Go, Python, Cloud, Kubernetes, Databases, DevOps, SQL",mid,175000.0
Senior Software Engineer (Full Stack),"Full Stack, JavaScript, React, Node.js, Python, Microsoft Word API, Cloud, APIs, PostgreSQL, Docker",senior,120000.0
Full-Stack Engineer & Energy Modeling Engineer,"Full-Stack, Energy Modeling, Decarbonization, Home Energy, Software Platform, Automation, Sustainability, Backend, Frontend, Data Analysis",mid,155000.0
Founding Engineer: Backend + Data,"Backend, Data Engineering, Database Schema Design, Microservices, Fintech, Mortgages, Non-QM Loans, Automation, Infrastructure, Scalability",staff,200000.0
Senior Software Engineer,"Open Source Intelligence, Supply Chain, Risk Analysis, China, Backend, Full-Stack, Data Processing, Security, Geopolitical Analysis, Software Engineering",senior,190000.0
"Amsterdam, The Netherlands","Robotics, Autonomous Systems, Construction Technology, Manufacturing, Software Engineering, Hardware Integration, Computer Vision, Control Systems, Mechanical Engineering, Embedded Systems",senior,125000.0
"Software Engineers (Python, Full-Stack)","Python, Full-Stack, AI, Revenue Intelligence, Autonomous Agents, B2B Sales, Machine Learning, Backend, Frontend, Data Analysis",senior,170000.0
Full-Time,"Mathematical Analysis, Statistical Analysis, Scientific Computing, Tool Development, DoD Security Clearance, Data Analysis, Modeling, Simulation, Algorithm Development, Python",senior,147500.0
Software Engineer,"Full-Stack, Geotechnical Software, Data Management, Borehole Logging, PDF Digitization, Software Engineering, Backend, Frontend, Database, Subsurface Data",mid,120000.0
Mid/Senior Software Engineer,".NET, SQL Server, Redis, Clojure, ERP, Cloud, Full-Stack, Software Engineering, Backend, Database",mid,120000.0
Tech Lead,"Node.js, React, TypeScript, Team Leadership, Technical Leadership, Full-Stack, Healthcare Technology, Startup, Hyper-growth, Software Architecture",senior,175000.0
Full-Stack Mobile Engineer (KMP),"Kotlin Multiplatform, Compose Multiplatform, Swift, SwiftUI, Mobile Development, Full-Stack, Camera Pose Detection, Android, iOS, Kotlin",mid,135000.0
AI in healthcare,"Python, AI, Machine Learning, Healthcare, AWS, Docker, API Development, PostgreSQL, Data Engineering, CI/CD",senior,197500.0
Full Time,"Go, Python, AWS, Kubernetes, Docker, Infrastructure, Platform Engineering, CI/CD, Security, Distributed Systems",senior,175000.0
Senior Fullstack Developer,"JavaScript, React, Node.js, Python, AI, Machine Learning, AWS, Docker, API Development, PostgreSQL",senior,150000.0
Full-Time,"Python, JavaScript, React, Node.js, AI, Machine Learning, Knowledge Graphs, AWS, Docker, API Development",senior,165000.0
Senior Software Developer,"JavaScript, React, Node.js, PostgreSQL, AWS, SaaS, UI/UX, Docker, API Development, Testing",senior,120000.0
"Mobile Engineers, Engineering managers","React Native, Flutter, iOS, Android, JavaScript, TypeScript, AWS, PostgreSQL, Docker, CI/CD",mid,100000.0
"Atlanta, GA (In Person)","Python, Java, PostgreSQL, AWS, API Development, Docker, Fintech, Microservices, CI/CD, Testing",junior,110000.0
Software Engineer,"Elixir, Erlang, PostgreSQL, Distributed Systems, Python, React, AWS, Docker, Kubernetes, CI/CD",mid,162500.0
"Hamburg, Germany","Python, JavaScript, React, Node.js, PostgreSQL, AWS, Machine Learning, Data Engineering, API Development, Docker",senior,150000.0
Staff Software Engineer,"Software Engineering, Clean Energy, Climate Tech, Python, JavaScript, Cloud, Data Analytics, API Development, SaaS, Sustainability",staff,200000.0
Full-Time,"Product Analytics, Feature Flags, Session Replay, Data Warehousing, Python, JavaScript, Backend Development, API Design, Cloud, DevOps",mid,165000.0
Senior Product & Platform Engineer,"Web Scraping, Browser Automation, Anti-bot, Python, JavaScript, Captcha Solving, SaaS, E-commerce, Data Extraction, Fingerprinting",senior,90000.0
Lead Platform Engineer,"Platform Engineering, Scalability, Cloud Infrastructure, DevOps, Kubernetes, AWS, Microservices, CI/CD, Monitoring, Automation",senior,197500.0
Multiple positions in United States - WORK FROM HOME,"Distributed Systems, Workflow Orchestration, Go, Java, Python, Microservices, Cloud, Scalability, Reliability, API Development",mid,180000.0
Full Time,"Product Management, Developer Tools, Cloudflare Workers, JavaScript, TypeScript, Rust, Python, Containers, DevOps, API Design",mid,200000.0
Senior Software Engineer - Transparency,"Backend Development, Security, Distributed Systems, Cloud Computing, Encryption, Privacy, C++, Python, Microservices, API Design",senior,240000.0
Senior Software Engineer (FT),"Data Engineering, Data Lakehouse, AI Agents, Python, SQL, Distributed Systems, Cloud, ETL, Data Warehousing, Machine Learning",senior,300000.0
Enterprise Account Exec,"Sales, Enterprise Sales, SaaS, AI, Automation, Finance, Operations, CRM, Negotiation, Account Management",senior,150000.0
Junior/Senior Engineer,"Electronic Design Automation, Cadence Virtuoso, Siemens Calibre, Synopsys Design Compiler, Plugin Development, C++, Python, Software Development, EDA Tools, Algorithms",junior,90000.0
Full-Time,"Engineering Leadership, Infrastructure, Scalability, DevOps, Cloud Architecture, Team Management, Site Reliability, Monitoring, Security, Performance Optimization",director,227000.0
North/South America,"Full-Stack Development, E-commerce, Gifting Platforms, SaaS, APIs, JavaScript, React, Node.js, Cloud Services, Payment Systems",senior,200000.0
"Founding GTM, Fullstack Engineer","Full-Stack Development, AI, CRM, Sales Automation, SaaS, Python, JavaScript, React, Node.js, APIs",mid,120000.0
Multiple Executive Roles,"Fundraising, Financial Operations, Investor Relations, Strategic Planning, Budget Management, Compliance, Entertainment Industry, Startup Experience, Leadership, M&A",vp,275000.0
Livekit.io,"Distributed Systems, WebRTC, Real-time Communications, Voice AI, Video Streaming, Networking, Go, Rust, Cloud Infrastructure, Microservices",senior,180000.0
Senior Software Engineer (Vector DB),"Rust, Vector Databases, Database Engineering, Performance Engineering, Open Source, Azure, Search Systems, RAG, Distributed Systems, C++",senior,230000.0
Senior Software Engineer,"Python, JavaScript, TypeScript, React, Node.js, AI, Claude Code, AWS, Docker, PostgreSQL",senior,170000.0
"Founding Engineers (Infrastructure, Applied AI), Growth, GTM","Python, JavaScript, TypeScript, React, Node.js, AWS, Docker, Kubernetes, AI Agents, Web Scraping",senior,200000.0
Platform Specialist (Metabase),"Metabase, SQL, Python, Data Visualization, AWS, Docker, PostgreSQL, Data Warehousing, ETL, Business Intelligence",mid,75000.0
QA Engineer,"Selenium, Cypress, Python, JavaScript, AWS, Docker, Kubernetes, CI/CD, Security Testing, Performance Testing",mid,105000.0
"Multiple Roles- Eng, SRE, Analytics","Python, JavaScript, TypeScript, React, Node.js, AWS, Docker, Kubernetes, PostgreSQL, Data Processing",mid,160000.0
Senior Software Engineer (Behance – Graph & Recommendations),"Java, Python, Graph Databases, Machine Learning, Recommendation Systems, AWS, Docker, Kubernetes, Apache Spark, TensorFlow",senior,252275.0
Senior Fullstack Developer,"JavaScript, TypeScript, React, Node.js, Python, AI, Machine Learning, AWS, Docker, Kubernetes",senior,170000.0
"Multiple Openings: Full Stack Developer, Technical Product Manager, Product Designer & UX Research","JavaScript, React, Node.js, Next.js, Azure, Full-Stack, APIs, E-commerce, Cloud, Web Development",senior,162500.0
"Sr Software Engineer, AI Team","React, Postgres, Golang, Node.js, AWS, Terraform, AI, Fintech, APIs, Back-End",senior,175000.0
Multiple roles,"AI, Machine Learning, Python, JavaScript, Cloud, DevOps, Software Development, APIs, Security, Scalability",mid,195000.0
Senior PHP Full-stack engineer,"PHP, Full-Stack, JavaScript, HTML/CSS, Databases, APIs, Testing, Soldering, Measurement Tools, Web Development",senior,100000.0
Senior Engineer (AI Search / RAG),"Python, RAG, Vector Databases, AI Search, Cloud, Machine Learning, APIs, Back-End, Production Systems, Data Engineering",senior,150000.0
"Junior Software Engineer (Contract, 1099)","JavaScript, React, Node.js, Python, AI, Fintech, Full-Stack, Mobile Development, APIs, Cloud",junior,85000.0
Senior Software Engineer,"AI, Analytics, Python, JavaScript, React, Node.js, AWS, Data Visualization, Machine Learning, SQL",senior,185000.0
First Product Designer / UI Engineer,"UI/UX, Figma, React, JavaScript, LLMs, Git, APIs, Visualization, Design Systems, Frontend",mid,100000.0
"Software Engineer, Full Stack","AI, Python, Full Stack, JavaScript, React, Data Engineering, Machine Learning, Cloud, APIs, Materials Science",mid,155000.0
DevOps Engineer,"DevOps, AWS, Docker, Kubernetes, CI/CD, Monitoring, Infrastructure, Security, Cloud, Automation",mid,140000.0
Senior Software Engineers,"JavaScript, React, Node.js, Healthcare, APIs, Cloud, Full Stack, TypeScript, Databases, Security",senior,195000.0
Software Engineers & Platform Engineer,"AI, Geospatial, Python, Machine Learning, Cloud, 3D, Computer Vision, APIs, DevOps, Data Engineering",mid,140000.0
"AI / ML Engineer, Senior UX/UI Designer","AI, Machine Learning, Python, Data Science, UX/UI, Figma, React, Data Engineering, Sustainability, Cloud",senior,130000.0
Founding Engineer (AI-Native Ops Infra),"AI, Python, Infrastructure, Healthcare, Machine Learning, Cloud, DevOps, APIs, Data Engineering, Security",senior,160000.0
Founding Principal / Staff Full-Stack Engineer,"Full-Stack, Robotics, AI, MongoDB, Founding",principal,275000.0
"Staff, Fullstack & Frontend Software Engineers","Fullstack, Frontend, Construction, Permitting, YC",staff,230000.0
Senior Python Backend Developer,"Python, Django, Backend Development, Business Operations",senior,150000.0
